职位ID,岗位名称,公司名称,公司规模,公司领域,学历要求,经验要求,关键技能,薪资范围,城市,发布时间,爬取时间
35451bbac531ad9803B93dW9GFVY,云计算建设交付工程师（国企，正式）,北京某中型通信/网络设备公司,500-999人,通信/网络设备,本科,3-5年,云服务,20-35K,北京,,2026-05-23 19:07:37
73159afd1747b2df031z3Nu_EFRV,云计算高级工程师,江西博坤教育咨询,20-99人,计算机软件,大专,经验不限,,10-11K,台州,,2026-05-23 19:07:37
b5eb91b65679c06b1XB_2dS_FlNY,云计算运维工程师,云霁科技,100-499人,企业服务,本科,经验不限,"系统运维, Ansible/Salt/Puppet, 计算机相关专业, 运维开发经验",10-15K,杭州,,2026-05-23 19:07:37
2a9bbafdfc83615c0nV52tS0FlpR,云计算售前工程师（电力行业）,腾达泰源,100-499人,计算机软件,本科,3-5年,,20-30K,北京,,2026-05-23 19:07:37
a1bc1be5c625556703V43dS6EFpU,云计算维护工程师,中通服和信科技,500-999人,计算机软件,本科,1-3年,运维经验,8-13K·13薪,合肥,,2026-05-23 19:07:57
742f1e7534fe63790nV80tS8FVVT,云计算销售经理（漫剧行业）,云帆长扬,20-99人,计算机服务,大专,3-5年,"客户开发, 互联网/科技, 对企业/机构（To B）销售经验, 沟通能力, AI漫剧, 传媒",10-15K,深圳,,2026-05-23 19:07:57
94f78d9e2533ca031XV929S_ElRX,云计算工程师,智优沃,20-99人,计算机服务,本科,1-3年,虚拟化运维,4-5K,西安,,2026-05-23 19:07:57
0c562b2e42eed54c0nZ93N29EVFV,云计算开发工程师,吉利研究院,10000人以上,汽车研发/制造,本科,5-10年,,15-30K,杭州,,2026-05-23 19:07:57
cd4b40a1450dc16d03B72tm-ElZT,云计算高级工程师,三一汽车制造有限公司,10000人以上,电气机械/器材,本科,3-5年,,20-25K·14薪,长沙,,2026-05-23 19:07:57
de22c0ef4dee1b0a0nB52dy8FFRS,云计算网络开发工程师,青云,500-999人,企业服务,本科,3-5年,,15-25K,武汉,,2026-05-23 19:08:18
92b9fccc2add536f1nx_3NW8FlNR,云计算工程师,百度,10000人以上,互联网,本科,经验不限,"K8S, Openstack, KVM",30-50K·15薪,北京,,2026-05-23 19:08:18
0917503c85ab86e21HB729W1FlJT,云计算售前工程师,金华威,500-999人,通信/网络设备,本科,1-3年,售前,6-7K·14薪,南昌,,2026-05-23 19:08:18
c676b71f1093ff3e0nRy2tS5EFBV,云计算技术专家/高级工程师,小米,10000人以上,互联网,本科,3-5年,"Hive, Spark, Hbase, 数学/统计相关专业, 计算机相关专业, ETL设计/开发经验, 分布式系统开发经验, BI项目开发经验",30-50K,北京,,2026-05-23 19:08:18
b289ae878ec01f6a1HJ409u5E1RU,云计算研发工程师,嵩山实验室,100-499人,信息安全,硕士,经验不限,"C++, C, 分布式经验, Docker, Linux开发/部署经验, Python, Kubernetes",15-20K,郑州,,2026-05-23 19:08:38
a180fc1210e465470HZ63t-_E1A~,运维工程师,无锡睿尔特,0-20人,智能硬件,大专,经验不限,"运维工程师, 运维监控, 运维开发, 项目实施, 硬件, 物联网, 人工智能, 云计算",4-7K,无锡,,2026-05-23 19:08:38
c87ac50842c54e6b1nZ63NW7GFpQ,云计算运维工程师,极纳人工智能,20-99人,计算机软件,本科,1-3年,"自动化运维, Python, 分布式技术, 云计算, 计算机软件, 人工智能",25-45K·14薪,北京,,2026-05-23 19:08:38
a62ca4a0ee99982403Ny0tS8FFJQ,云计算国产化工程师,中国电子技术标准化研究院,500-999人,政府/公共事业,硕士,1-3年,"政府关系与事务, 政府关系/政策研究工作经验, 计算机相关专业, 国产化，安全可靠, 信创，自主可控, 云计算，标准",15-25K,北京,,2026-05-23 19:08:38
76d64140bdf8c8d21nF72dm4EVtV,云计算技术工程师,湖南一舟电子,20-99人,通信/网络设备,本科,1-3年,"华为云, 网络",5-9K,长沙,,2026-05-23 19:08:38
