职位ID,岗位名称,公司名称,公司规模,公司领域,学历要求,经验要求,关键技能,薪资范围,城市,发布时间,爬取时间
078c37355678af930nB72960EFJW,网络工程师,某大型互联网公司,1000-9999人,互联网,硕士,1-3年,"有网络工程师经验, Java, C/C++, Python, Zabbix/Prometheus, SQL, 1到3年网络工程师经验, 3到5年网络工程师经验, 5年以上网络工程师经验, CCNA/HCIA等, CCNP/HCIP等, CCIE/HCIE等, PMP证书, 金融网络运维, 数据中心运维, 大型网络运维, 大型网络实施, 网络架构设计",15-25K,北京,,2026-06-01 16:04:47
516a35175ee738b803R73di5EFZY,网络工程师,北京融安星云网络科技,0-20人,通信/网络设备,大专,1-3年,"不需要出差, 通信相关专业, 有网络工程师经验, 1到3年网络工程师经验, CCNA/HCIA等, 熟悉Linux等操作系统, 大型网络实施, 计算机相关专业, 运营商, 大型网络运维",6-8K·13薪,北京,,2026-06-01 16:05:08
77a9921faf830e010nRz2N-6GVpQ,网络工程师,优创世纪,20-99人,互联网,大专,5-10年,,10-12K,北京,,2026-06-01 16:05:08
665e2f16ff3ee8930nB53ti4EFJZ,网络工程师,网智玖安,20-99人,信息安全,大专,1-3年,"不需要出差, 通信相关专业, 有网络工程师经验, 1到3年网络工程师经验, 系统集成商, 远程",100-150元/天,北京,,2026-06-01 16:05:08
bf7cc4add045357f0nV83920EltV,网络高级工程师,康龙化成,10000人以上,医疗健康,本科,5-10年,"有网络工程师经验, 甲方企业, 不需要出差, 3到5年网络工程师经验, CCNA/HCIA等, CCNP/HCIP等, 计算机相关专业, 网络架构设计, 大型网络实施, 大型网络运维, 英文听说读写能力, 网络工程师, 网络运维, 路由交换, 防火墙, VPN",9-14K,北京,,2026-06-01 16:05:08
d433d32bff67bea51XNz39m1FFVX,idc高级网络工程师,友和力达,0-20人,通信/网络设备,大专,1-3年,"计算机相关专业, 网络建设/系统集成经验, 网络运维经验",6-9K,北京,,2026-06-01 16:05:08
fca92de03258dedf1XJ629S6EVJV,网络工程师,天辰东序,0-20人,学校/学历教育,学历不限,经验不限,"计算机相关专业, 网络建设/系统集成经验, 英文可沟通",5-9K,北京,,2026-06-01 16:05:08
9c3464c47b8c2fea0nB-0tu8FVdW,系统网络运维工程师,易宝支付,1000-9999人,互联网,本科,5-10年,,20-35K·14薪,北京,,2026-06-01 16:05:08
d6d827bdd94ccd540nZ50tu0FlJU,网络工程师/售前,中唐工蜂网络技术...,0-20人,计算机服务,大专,,"不需要出差, 网络架构设计, 有网络工程师经验, 数据中心运维, 1到3年网络工程师经验, 计算机相关专业, 网络物联网 人工智能, 甲方企业, 大型网络运维, Python, 数据库管理",200-250元/天,北京,,2026-06-01 16:05:08
2cf0c76bd3792cc91XZ62tm8F1RQ,网络工程师,北京智联脉络科技,0-20人,其他专业服务,高中,1-3年,"故障处理, 接受无网络工程师经验, 交换机配置",6-10K,北京,,2026-06-01 16:05:08
2079da5e7c0eac480nR-29i4EFpY,网络工程师,立娅科技,500-999人,通信/网络设备,大专,3-5年,"有网络工程师经验, 1到3年网络工程师经验, 计算机相关专业, 运营商",5-7K,北京,,2026-06-01 16:05:08
e54d017cd78635220nZ82N--EldW,网络工程师,中再保数字科技,20-99人,计算机软件,硕士,1-3年,"不需要出差, 有网络工程师经验, 甲方企业",20-25K,北京,,2026-06-01 16:05:08
78d7d088800485210nB_2d29F1NR,高级网络工程师,上海合纽信息科技,0-20人,互联网,本科,3-5年,"有网络工程师经验, Java, Python, 运营商, 不需要出差, 3到5年网络工程师经验, 计算机相关专业, 大型网络运维, DHCP, VLAN/VXLAN, DNS",8-12K,北京,,2026-06-01 16:05:08
7f62890ae37550ce0nZy2NW1F1JU,智算中心网络工程师（J10205）,北京并行科技,100-499人,计算机软件,本科,,"接受无网络工程师经验, Python, 甲方企业, 不需要出差, 网络日常运维, VxLAN",240-400元/天,北京,,2026-06-01 16:05:08
562080615b64ec020Hd50tm-ElE~,网络工程师,金豪信息,20-99人,工程施工,大专,3-5年,弱电,8-12K,北京,,2026-06-01 16:05:08
71ba81d25c3c6a8d03B829u5EVBW,网络工程师,北京中广长城通信科技,20-99人,云计算,本科,5-10年,"不需要出差, 5年以上网络工程师经验, 通信相关专业, 网络架构设计, 有网络工程师经验, 大型网络实施, 运营商, 大型网络运维",15-20K,北京,,2026-06-01 16:05:08
3331aadd7c6c0d470nV_3ti5E1NT,中高级网络工程师,四维图新,1000-9999人,互联网,本科,5-10年,"CCIE/HCIE等, 5年以上网络工程师经验, 网络架构设计, 有网络工程师经验, 通信设备商, 大型网络实施, 计算机相关专业, 大型网络运维",20-40K·14薪,北京,,2026-06-01 16:05:28
492092b9d0bd818f03B-3t24GFpY,高级网络工程师,中盾网防,100-499人,信息安全,本科,5-10年,"CCNP/HCIP等, 通信相关专业, 数据中心运维, 有网络工程师经验, 大型网络实施, 其他, 计算机相关专业, 3到5年网络工程师经验, 甲方企业, CCIE/HCIE等, 5年以上网络工程师经验, 不需要出差, 大型网络运维, Python",16-22K·14薪,北京,,2026-06-01 16:05:28
00c38462e581cf7a1HJz2Ny4FlZW,网络工程师,亦霖创智,0-20人,计算机服务,大专,3-5年,,5-6K,北京,,2026-06-01 16:05:28
144f54c278c4eb4f0nRz2dm-FFFQ,IB网络工程师,蓝海鲸跃,20-99人,信息安全,本科,1-3年,,12-22K,北京,,2026-06-01 16:05:28
d10c8d3629665b710nB629m_FVZY,网络工程师,北京捌贰肆文化传媒,0-20人,广告/公关/会展,学历不限,经验不限,,5-8K,北京,,2026-06-01 16:05:28
758a16fdbf89bc5e0nV92NS1GFJV,实习网络工程师,智云晨,20-99人,通信/网络设备,本科,,"接受无网络工程师经验, 系统集成商, 不需要出差",100-120元/天,北京,,2026-06-01 16:05:28
e3ab97151374ed190nd73N28GFFW,网络工程师,苏州芮嘉信息科技,0-20人,通信/网络设备,大专,3-5年,"5年以上网络工程师经验, 不需要出差, 有网络工程师经验, 系统集成商, 3到5年网络工程师经验",6-9K,北京,,2026-06-01 16:05:28
d9169ce3b5bc48e903J82Nq5FFRV,高级网络工程师,联通数字科技有限公司,1000-9999人,计算机软件,本科,3-5年,"CCIE/HCIE等, 不需要出差, 5年以上网络工程师经验, 通信相关专业, PMP证书, 有网络工程师经验, 系统集成商, 计算机相关专业, 3到5年网络工程师经验",20-40K,北京,,2026-06-01 16:05:28
e943eb299f4c603403d_09q5FVZW,网络工程师,北京金鼎湖巨龙旅...,0-20人,房地产开发经营,本科,经验不限,"有网络工程师经验, 不需要出差, 1年以内网络工程师经验",5-6K,北京,,2026-06-01 16:05:28
4bcfb44be25a36171nJ53t6_FltS,网络工程师,北斗信息,100-499人,计算机服务,本科,3-5年,"路由器配置, 网络工程师证",7-11K,北京,,2026-06-01 16:05:28
0f484810824267341Xd43d25GFdU,网络工程师,华信荣创,20-99人,计算机硬件,大专,1-3年,"路由器配置, 有网络工程师经验, HCIE, CCIE证书, CISP, CCNP证书, 交换机配置, HCIP-数通, 网络规划设计",8-10K,北京,,2026-06-01 16:05:28
65b8fb9ddea485c60nB-3tu7FVJQ,资深/高级网络工程师,九号公司,1000-9999人,智能硬件,本科,10年以上,"有网络工程师经验, 甲方企业, 5年以上网络工程师经验, 数据中心运维, 大型网络运维, 大型网络实施, 网络架构设计",20-30K·14薪,北京,,2026-06-01 16:05:28
975e47eb6e1e974a03Zy2Nq8FlBZ,网络工程师（骨干网与CPE运维方面）,北京亿联云网络技...,0-20人,运营商/增值服务,本科,1-3年,"CCIE/HCIE等, 不需要出差, 通信相关专业, Zabbix/Prometheus, 有网络工程师经验, 1到3年网络工程师经验, 计算机相关专业, 运营商, 大型网络运维",8-12K,北京,,2026-06-01 16:05:28
67106cc9fb826f8303Z52dW_FVBQ,网络工程师,群晖时代,0-20人,通信/网络设备,本科,3-5年,"有网络工程师经验, 甲方企业, 不需要出差, 3到5年网络工程师经验, 5年以上网络工程师经验, 计算机相关专业, CCIE/HCIE等, 可兼职",12-24K,北京,,2026-06-01 16:05:28
7307167d8eed92b30nRz39S0E1ZV,高级网络工程师,某大型采掘/冶炼公司,10000人以上,采掘/冶炼,本科,经验不限,"有网络工程师经验, 甲方企业, 3到5年网络工程师经验, 通信相关专业, 计算机相关专业, 数据库管理, 网络架构设计, 大型网络运维, CCNA/HCIA等, CCIE/HCIE等, CCNP/HCIP等, CCNP, CCNA",20-30K,北京,,2026-06-01 16:05:28
